"CountryOfAsylum","MonitoringDate","shortCBI","remoteorinperson","stafforpartner","interviewstat","nationality","crossedborder","leftresidence","notsafehere","DepartureDate","DepartureDateIDP","ArriveThiscountry","TransportMethod_boat","TransportMethod_bus","TransportMethod_car","TransportMethod_hitchHiking","TransportMethod_other","TransportMethod_plane","TransportMethod_taxi","TransportMethod_walk","intentionmove","Intention","reasonsreturn_discrim","reasonsreturn_familyleft","reasonsreturn_houseloss","reasonsreturn_jobloss","reasonsreturn_nodocs","reasonsreturn_nomeds","reasonsreturn_other","reasonsreturn_violence","intentionspctr","groupsize","TotalAdult","TotalAdultFemale","TotalAdultMale","TotalMinor","TotalMinorFemale","TotalMinorMale","Childinschool","Childvirtualed","Childwhynotschool_childwork","Childwhynotschool_disability","Childwhynotschool_discrimethnic","Childwhynotschool_discrimnation","Childwhynotschool_disease","Childwhynotschool_failedschool","Childwhynotschool_familynot","Childwhynotschool_fearschool","Childwhynotschool_finished","Childwhynotschool_helphome","Childwhynotschool_intransit","Childwhynotschool_nodocs","Childwhynotschool_noinfo","Childwhynotschool_nointerest","Childwhynotschool_nomoney","Childwhynotschool_noschools","Childwhynotschool_nospot","Childwhynotschool_notransport","Childwhynotschool_other","Childwhynotschool_pregnancy","Childwhynotschool_recentlyarrive","Childwhynotschool_toolate","childbirthreg","SpecificNeeds_none","ethnicity","FamiliyLeft","householdLeftbehind","reasons_stayed_border_close","reasons_stayed_care_property","reasons_stayed_caring_dependant","reasons_stayed_continued","reasons_stayed_dont_know","reasons_stayed_health_prob","reasons_stayed_lack_docs","reasons_stayed_lack_funds","reasons_stayed_notell","reasons_stayed_old_age","reasons_stayed_other","reasons_stayed_returned","reasons_stayed_security","reasons_stayed_stayed","reasons_stayed_othercountry","reasons_stayed_work_study","minorsleft","prevdeport_none","prevdeport_yesdeport","prevdeport_yesForcedreturn","prevdeport_yesRefusedentry","deportCountry_Belize","deportCountry_Brazil","deportCountry_Chile","deportCountry_Colombia","deportCountry_Ecuador","deportCountry_elSalvador","deportCountry_Guatemala","deportCountry_Mexico","deportCountry_Panama","deportCountry_Peru","deportCountry_USA","deportCountry_Venezuela","RouteIncident","RouteIncidentType_abduction","RouteIncidentType_arrest","RouteIncidentType_bribery","RouteIncidentType_confine","RouteIncidentType_deportation","RouteIncidentType_despojo","RouteIncidentType_destructProp","RouteIncidentType_displaced","RouteIncidentType_eviction","RouteIncidentType_evictionthreat","RouteIncidentType_Exploitsex","RouteIncidentType_Exploitwork","RouteIncidentType_ForceDisappear","RouteIncidentType_fraud","RouteIncidentType_homicide","RouteIncidentType_notell","RouteIncidentType_other","RouteIncidentType_physAssault","RouteIncidentType_sexualAssault","RouteIncidentType_theft","RouteIncidentType_threat","RouteIncidentType_torture","RouteIncidentnotdisplaced","RouteIncidentTypenodisp_abduct","RouteIncidentTypenodisp_arrest","RouteIncidentTypenodisp_bribery","RouteIncidentTypenodisp_deportat","RouteIncidentTypenodisp_destrPro","RouteIncidentTypenodisp_eviction","RouteIncidentTypenodisp_evicthr","RouteIncidentTypenodisp_Explsex","RouteIncidentTypenodisp_Explwork","RouteIncidentTypenodisp_fraud","RouteIncidentTypenodisp_homicide","RouteIncidentTypenodisp_other","RouteIncidentTypenodisp_physAss","RouteIncidentTypenodisp_sexAss","RouteIncidentTypenodisp_theft","RouteIncidentTypenodisp_threat","homicide_asylum","homicide_orgin","homicide_trip","physicalAssault_asylum","physicalAssault_orgin","physicalAssault_othercity","physicalAssault_trip","sexualAssault_asylum","sexualAssault_orgin","sexualAssault_othercity","sexualAssault_trip","abductionORkidnapping_asylum","abductionORkidnapping_orgin","abductionORkidnapping_trip","exploitationsex_asylum","exploitationsex_orgin","exploitationsex_trip","exploitationwork_asylum","exploitationwork_orgin","exploitationwork_othercity","exploitationwork_trip","arrestORdetention_asylum","arrestORdetention_orgin","arrestORdetention_othercity","arrestORdetention_trip","threat_asylum","threat_orgin","threat_othercity","threat_trip","fraud_asylum","fraud_orgin","fraud_othercity","fraud_trip","theft_asylum","theft_orgin","theft_othercity","theft_trip","eviction_asylum","eviction_orgin","eviction_othercity","evictionthreat_asylum","evictionthreat_orgin","evictionthreat_othercity","evictionthreat_trip","deportation_orgin","deportation_othercity","deportation_trip","destructionProperty_orgin","destructionProperty_trip","dispossetion_orgin","dispossetion_trip","forceddisplaced_asylum","forceddisplaced_orgin","forceddisplaced_othercity","confined_orgin","confined_trip","RiskYes","RiskReturn_armedgroup","RiskReturn_assaulted","RiskReturn_extorsion","RiskReturn_healthrisk","RiskReturn_insecurity","RiskReturn_lackfood","RiskReturn_medical","RiskReturn_other","RiskReturn_recruited","RiskReturn_riskPreferNot","RiskReturn_subsistence","RiskReturn_threat","RiskReturn_violence","RiskYesStay","RiskStay_armedgroup","RiskStay_assaulted","RiskStay_extorsion","RiskStay_healthrisk","RiskStay_insecurity","RiskStay_lackfood","RiskStay_medical","RiskStay_recruited","RiskStay_subsistence","RiskStay_threat","RiskStay_violence","RiskActors_armedgroup","RiskActors_collective","RiskActors_comunal","RiskActors_dontknow","RiskActors_familiar","RiskActors_militia","RiskActors_otherstate","RiskActors_stateforce","documentation_birthcertif","documentation_id","documentation_idexp","documentation_none","documentation_notell","documentation_other","documentation_passport","documentation_passportexp","RegularEntry","AppliedRefugee","AppliedRefugeeIDP","NotAsylum_costs","NotAsylum_distance","NotAsylum_lack_of_docume","NotAsylum_lack_of_inform","NotAsylum_lack_time","NotAsylum_not_allowed_in","NotAsylum_other","docResidence","medicalAttention","medicalType_center","medicalType_clinic","medicalType_hospital","medicalType_other","medicalReceived","whynotMedical_denied","whynotMedical_distance","whynotMedical_feararrested","whynotMedical_noID","whynotMedical_noinfo","whynotMedical_noinsurance","whynotMedical_nomoney","whynotMedical_notavailable","whynotMedical_other","mentalhealthsymp_couple","mentalhealthsymp_famfriend","mentalhealthsymp_ngos","mentalhealthsymp_none","mentalhealthsymp_noOne","mentalhealthsymp_notell","mentalhealthsymp_other","mentalhealthsymp_religious","mentalhealthsymp_stateresource","mentalhealthsymp_unorgs","pressneeds","ConsentScore","housingtype","water","bathroom","electricity","mealsperday","AbleBodied","dependencyRatio","dependencyCategory","jobbefore","jobafter","employmentOpp","headof","ageRange","Sex","maritalStatus","ageRangeother","Sexother","maritalStatusother","SocialBenefit_communities","SocialBenefit_gvt","SocialBenefit_ngo","SocialBenefit_none","SocialBenefit_other","SocialBenefit_religious","SocialBenefitType_cash","SocialBenefitType_foodbag","SocialBenefitType_foodcard","SocialBenefitType_foodkit","SocialBenefitType_foodration","SocialBenefitType_housing","SocialBenefitType_hygiene","SocialBenefitType_livelihood","SocialBenefitType_med","SocialBenefitType_medical","SocialBenefitType_other","SocialBenefitType_pss","SocialBenefitType_psych","SocialBenefitType_relocate","CopingMechanism1_aidAgency","CopingMechanism1_aidHost","CopingMechanism1_borrowMoney","CopingMechanism1_changedShelter","CopingMechanism1_familySupport","CopingMechanism1_limitAdultFood","CopingMechanism1_none","CopingMechanism1_notell","CopingMechanism1_other","CopingMechanism1_reducedFood","CopingMechanism1_reduceExp","CopingMechanism1_sellAssets","CopingMechanism1_skippedRent","CopingMechanism1_useSavings","CopingMechanism1_workFood","CopingMechanism2_beg","CopingMechanism2_childmarriage","CopingMechanism2_foodscrap","CopingMechanism2_none","CopingMechanism2_notell","CopingMechanism2_other","CopingMechanism2_sendchild","CopingMechanism2_survivalsex","CopingMechanism2_workchild","FeelSafe","Isolation","IsoltaionPTA","Discriminated","DiscriminatedPTA","DiscriminatedReasons_age","DiscriminatedReasons_ethnictiy","DiscriminatedReasons_female","DiscriminatedReasons_gender","DiscriminatedReasons_male","DiscriminatedReasons_nationality","DiscriminatedReasons_other","DiscriminatedReasons_religion","Interaction","InteractionPTA","communication","Weight","ID"
"Guatemala","2022-03-29","yesshort","office","acnur",,"guatemala","yes","yes","no",,,,0,0,0,0,0,0,0,0,"relocate","othercountry",0,0,0,0,0,0,0,0,,3,1,1,0,2,1,1,"yes","yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"cope","yes","Owned","TapNetLess2","Private_toilet","yes","threeOrmore",1,0.333333333333333,"average",,,"fivesix","yes","22-35","female","single",,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"StronglyDisagree",,"StronglyAgree",,"StronglyAgree",0,0,1,0,1,0,0,0,,"negative","neutral",124.721006564551,216
"Guatemala","2022-03-01","full","office","acnur",,"other","yes","yes","yes","2017 or earlier",,"2017 or earlier",0,1,0,0,0,0,0,1,"stay",,0,0,0,0,0,0,0,0,,3,2,1,1,1,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,"yes",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"yes",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Agree",0,1,1,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"no","yes",,0,0,0,0,0,0,0,"visahumanitarian","yes",1,0,0,0,"Agree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","RoomRent","TapNetMore2","Private_toilet","yes","twoORmore",2,0.666666666666667,"low","informal","informal","fivesix","other",,,,"22-35","male","married/cohabitating",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"StronglyAgree","Undecided",,"Disagree",,0,0,0,0,0,0,0,0,"positive",,"neutral",124.721006564551,217
"Guatemala","2022-02-17","full","office","acnur",,"guatemala","no","yes","no",,"2019",,0,0,0,0,0,0,0,0,"relocate","othercountry",0,0,0,0,0,0,0,0,"USA",,,,2,,2,,"no",,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"Agree",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,"yesintention",0,0,0,0,0,0,0,,"no",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","Owned","TankTruckNgoUN","Outhouse","no","threeOrmore",5,0.625,"low","informal","informal","all","yes","22-35","female","married/cohabitating",,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Disagree",,"Agree",,"Undecided",0,0,0,0,0,0,0,0,,"neutral","verydifficult",124.721006564551,218
"Guatemala","2022-02-07","full","office","acnur",,"guatemala","no","no","no",,,,0,0,0,0,0,0,0,0,"dontknow",,0,0,0,0,0,0,0,0,,,1,1,0,,,2,"yes","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"StronglyAgree",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"nointention",0,0,0,0,0,0,0,,"no",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","Owned","BottMinWat","No_toilet","yes","threeOrmore",1,0.333333333333333,"average","informal","informal","fivesix","yes","36-59","male","single",,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"StronglyDisagree",,"StronglyAgree",,"Agree",0,0,0,0,0,0,1,0,,"positive","difficult",124.721006564551,219
"Guatemala","2022-02-11","full","byphone","acnur","complete","other","yes","yes","yes","2017 or earlier",,"2017 or earlier",0,1,0,0,0,0,0,0,"stay",,0,0,0,0,0,0,0,0,,4,3,2,1,1,0,1,"yes","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,"no",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Agree",0,0,0,0,1,0,0,1,1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"yes","yes",,0,0,0,1,0,0,0,"irregular","no",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","Rental","TapNetMore2","Private_toilet","yes","twoORmore",1,0.25,"average","informal","informal","twothree","yes","36-59","male","married/cohabitating",,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,"Agree","Agree",,"Agree",,0,0,0,0,0,1,0,0,"neutral",,"verydifficult",124.721006564551,220
"Guatemala","2022-03-28","full","byphone","acnur","complete","other","yes","yes","yes","2022",,"2022",0,1,0,0,0,0,0,0,"stay",,0,0,0,0,0,0,0,0,,4,2,1,1,2,1,1,"yes","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,"no",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Agree",1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"no","yes",,0,0,0,0,0,0,0,"visahumanitarian","yes",0,0,0,1,"Agree",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","RoomRent","TapNetMore2","Private_toilet","yes","threeOrmore",1,0.25,"average","formal","unemployed","fivesix","yes","36-59","male","married/cohabitating",,,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,"Agree","Disagree",,"Disagree",,0,0,0,0,0,0,0,0,"positive",,"difficult",124.721006564551,221
"Guatemala","2022-02-15","full","byphone","acnur","complete","other","yes","yes","yes","2021",,"2021",0,1,0,0,0,0,0,1,"stay",,0,0,0,0,0,0,0,0,,1,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,"yes",12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Agree",1,0,0,1,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"no","yes",,0,0,0,0,0,0,0,"visahumanitarian","no",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","RoomRent","TapNetMore2","Collective_toilet","yes","twoORmore",1,1,"low","informal","unemployed","none","yes","22-35","male","single",,,,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Agree","Disagree",,"Disagree",,0,0,0,0,0,0,0,0,"positive",,"difficult",124.721006564551,222
"Guatemala","2022-02-07","full","office","acnur",,"guatemala","no","yes","no",,"2017 or earlier",,0,0,0,0,0,0,0,0,"relocate","othercountry",0,0,0,0,0,0,0,0,"USA",2,1,1,0,1,0,1,"yes","no",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"StronglyAgree",0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"yesintention",0,0,0,0,0,0,0,,"couldnot",0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","Hosted","TapNetMore2","Shared_toilet","yes","twoORmore",1,0.5,"average","informal","informal","fivesix","yes","36-59","female","single",,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"StronglyDisagree",,"StronglyAgree",,"Agree",0,0,1,0,1,0,0,0,,"negative","difficult",124.721006564551,223
"Guatemala","2022-01-19","full","byphone","acnur","complete","other","yes","yes","no","2021",,"2021",0,1,0,0,0,0,0,0,"relocate","othercountry",0,0,0,0,0,0,0,0,"USA",2,2,2,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,"no",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Agree",1,0,0,1,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"yes","yes",,0,0,0,0,0,0,0,"visahumanitarian","couldnot",0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","RoomRent","TapNetMore2","Collective_toilet","yes","twoORmore",1,0.5,"average","other","unemployed","none","yes","36-59","female","single",,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,"Disagree","Agree",,"Disagree",,0,0,0,0,0,0,0,0,"positive",,"difficult",124.721006564551,224
"Guatemala","2022-03-29","yesshort","byphone","socio","complete","guatemala","no","no","no",,,,0,0,0,0,0,0,0,0,"stay",,0,0,0,0,0,0,0,0,,3,3,2,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","Owned","BottMinWat","Private_toilet","yes","twoORmore",3,1,"low",,,"fivesix","yes","36-59","female","other",,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Disagree",,"StronglyAgree",,"StronglyDisagree",0,0,0,0,0,0,0,0,,"positive","easy",124.721006564551,225
"Guatemala","2022-03-23","full","office","acnur",,"guatemala","no","no","no",,,,0,0,0,0,0,0,0,0,"dontknow",,0,0,0,0,0,0,0,0,,2,1,1,0,1,0,1,"yes","Nainpersonclasses",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"StronglyAgree",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"yesintention",0,0,0,0,0,0,0,,"no",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","Owned","TapNetLess2","Private_toilet","yes","threeOrmore",1,0.5,"average","unemployed","informal","one","no","22-35","female","single",,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,"StronglyDisagree",,"StronglyAgree",,"StronglyAgree",0,0,1,0,1,0,0,0,,"negative","neutral",124.721006564551,226
"Guatemala","2022-03-08","full","office","acnur",,"guatemala","no","yes","no",,"2021",,0,0,0,0,0,0,0,0,"dontknow",,0,0,0,0,0,0,0,0,,1,1,0,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"StronglyAgree",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,"nointention",0,0,0,0,0,0,0,,"no",0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"basic","yes","Owned","TapNetMore2","Private_toilet","yes","threeOrmore",1,1,"low","independent","independent","none","yes","36-59","male","single",,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,"StronglyDisagree",,"StronglyAgree",,"Agree",0,0,0,0,0,0,1,0,,"verynegative","easy",124.721006564551,227
